GameIndex,White_ACPL,Black_ACPL,White,Black
234,1099.97,810.81,Stockfish,Lc0
235,2975.95,3038.17,Lc0,Stockfish
236,6120.57,6377.68,Stockfish,NNUE
237,3140.3,2402.22,NNUE,Stockfish
238,2031.2,2499.2,Lc0,NNUE
239,1482.92,1153.5,NNUE,Lc0
240,3750.96,3664.64,Stockfish,Lc0
241,1733.45,2122.97,Lc0,Stockfish
242,5226.41,5573.26,Stockfish,NNUE
243,3489.56,3314.55,NNUE,Stockfish
244,4445.68,4798.68,Lc0,NNUE
245,5464.91,5263.95,NNUE,Lc0
246,3354.48,3303.33,Stockfish,Lc0
247,3147.85,3611.94,Lc0,Stockfish
248,6356.26,6564.37,Stockfish,NNUE
249,1244.12,696.44,NNUE,Stockfish
250,3780.74,4386.58,Lc0,NNUE
251,4020.38,3816.43,NNUE,Lc0
252,2499.24,2360.19,Stockfish,Lc0
253,195.15,686.9,Lc0,Stockfish
254,1011.59,1383.59,Stockfish,NNUE
255,8600.69,8665.38,NNUE,Stockfish
256,3682.31,4374.92,Lc0,NNUE
257,2763.18,2443.29,NNUE,Lc0
258,3013.3,2888.19,Stockfish,Lc0
259,4296.9,4581.74,Lc0,Stockfish
260,10937.07,11165.34,Stockfish,NNUE
261,7511.05,7640.42,NNUE,Stockfish
262,3001.59,3709.29,Lc0,NNUE
263,2235.73,1932.48,NNUE,Lc0
264,2800.86,2593.04,Stockfish,Lc0
265,781.06,1078.97,Lc0,Stockfish
266,8462.94,8660.69,Stockfish,NNUE
267,14687.67,14601.99,NNUE,Stockfish
268,1654.1,2036.25,Lc0,NNUE
269,3187.17,2546.45,NNUE,Lc0
270,2668.03,2412.17,Stockfish,Lc0
271,2978.63,3195.27,Lc0,Stockfish
272,1768.45,2093.79,Stockfish,NNUE
273,6721.04,6735.38,NNUE,Stockfish
274,4509.29,5407.47,Lc0,NNUE
275,1464.64,1093.96,NNUE,Lc0
276,2433.44,2329.67,Stockfish,Lc0
277,3875.5,4169.65,Lc0,Stockfish
278,4107.92,4275.19,Stockfish,NNUE
279,2423.92,2366.13,NNUE,Stockfish
280,4483.36,4825.39,Lc0,NNUE
281,3810.0,3544.56,NNUE,Lc0
282,2928.46,2778.68,Stockfish,Lc0
283,586.09,1054.05,Lc0,Stockfish
284,3290.06,3819.39,Stockfish,NNUE
285,3859.27,3431.62,NNUE,Stockfish
286,1683.45,2183.65,Lc0,NNUE
287,6359.0,6147.74,NNUE,Lc0
288,5025.47,5056.0,Stockfish,Lc0
289,2969.71,3338.14,Lc0,Stockfish
290,12198.55,12461.72,Stockfish,NNUE
291,4758.69,4530.08,NNUE,Stockfish
292,2190.47,2656.88,Lc0,NNUE
293,3645.9,3447.43,NNUE,Lc0
294,3623.55,3757.93,Stockfish,Lc0
295,8791.36,9025.82,Lc0,Stockfish
296,5777.13,6091.26,Stockfish,NNUE
297,2077.5,1738.26,NNUE,Stockfish
298,2806.53,3381.06,Lc0,NNUE
299,5474.59,5253.05,NNUE,Lc0
